Name,Address,City,State,Zip,Discount,Discount_Detail,Link,Latitude,Longitude,Precision,Category1,Category2,Category3,Category4,
Racha Thai & Asian Kitchen,1150 Southcenter Mall,Tukwila,WA,98188,10% Off Discount,10% OFF,http://seattle.entertainment.com/discount/Racha_Thai__Asian_Kitchen/coupon/00317680003RED01333471EPC00497999PRD00000056.html,47.459406,-122.255534,address,Dining,Fine Dining,,,
Northwest Landing,16500 Southcenter Pkwy.,Tukwila,WA,98188,2-for-1 Lunch or Dinner,UP TO $18.00 VALUE,http://seattle.entertainment.com/discount/Northwest_Landing/coupon/00304321003RED00745555EPC00499999PRD00000001.html,47.454813,-122.262275,address,Dining,Fine Dining,,,
Seven Hills Grille,17338 International Blvd.,Seattle,WA,98188,20% Off Total Bill,UP TO $25.00 VALUE,http://seattle.entertainment.com/discount/Seven_Hills_Grille/coupon/00305991003RED00001997EPC00497999PRD00000056.html,47.447165,-122.296145,address,Dining,Fine Dining,,,
Cafe de Paris,109 Main St.,Edmonds,WA,98020,2-for-1 Dinner,UP TO $17.00 VALUE,http://seattle.entertainment.com/discount/Cafe_de_Paris/coupon/00310505003RED00000301EPC00499999PRD00000001.html,47.81227,-122.381635,address,Dining,Fine Dining,,,
Pabla India Grill,16860 Southcenter Pkwy.,Tukwila,WA,98188,2-for-1 Lunch or Dinner,UP TO $15.00 VALUE,http://seattle.entertainment.com/discount/Pabla_India_Grill/coupon/00314620003RED01248204EPC00499999PRD00000001.html,47.451985,-122.262263,address,Dining,Fine Dining,,,
McCarthy's Bar & Grill,20610 44th Ave. W.,Lynnwood,WA,98036,20% Off Total Bill,UP TO $25.00 VALUE,http://seattle.entertainment.com/discount/McCarthys_Bar__Grill/coupon/00310456003RED00925699EPC00497999PRD00000056.html,47.811999,-122.292492,address,Dining,Fine Dining,,,
Masala Bar & Grill,19409 Bothell-Everett Highway,Bothell,WA,98012,2-for-1 Lunch or Dinner,UP TO $10.00 VALUE,http://seattle.entertainment.com/discount/Masala_Bar__Grill/coupon/00316834003RED01357280EPC00497999PRD00000001.html,47.821648,-122.207248,address,Dining,Fine Dining,,,
Bamiyan Restaurant,317 N.W. Gilman Blvd.,Issaquah,WA,98027,Special Offer,UP TO $10.00 VALUE,http://seattle.entertainment.com/discount/Bamiyan_Restaurant/coupon/00317729003RED01273721EPC00497999PRD00000001.html,47.540477,-122.040936,address,Dining,Fine Dining,,,
Tantalus Restaurant,317 Gilman Blvd.,Issaquah,WA,98027,20% Off Total Bill,UP TO $25.00 VALUE,http://seattle.entertainment.com/discount/Tantalus_Restaurant/coupon/00317727003RED01273719EPC00497999PRD00000056.html,47.534437,-122.031328,address,Dining,Fine Dining,,,
Suthanya Thai Renaissance Bistro,21630 7th Place South,Des Moines,WA,98198,2-for-1 Lunch or Dinner,UP TO $10.00 VALUE,http://seattle.entertainment.com/discount/Suthanya_Thai_Renaissance_Bistro/coupon/00314623003RED01248209EPC00499999PRD00000001.html,47.40808,-122.324714,address,Dining,Fine Dining,,,
Villa Nuova Ristorante Italiano,17917 Bothell-Everett Hwy.; Ste. 103,Bothell,WA,98012,10% Off Discount,10% OFF,http://seattle.entertainment.com/discount/Villa_Nuova_Ristorante_Italiano/coupon/00315358003RED01279912EPC00497999PRD00000056.html,47.835683,-122.211249,address,Dining,Fine Dining,,,
Lighthouse Restaurant,429 Bay St.,Port Orchard,WA,98366,10% Off Discount,10% OFF,http://seattle.entertainment.com/discount/Lighthouse_Restaurant/coupon/05006123050RED01389333EPC00497999PRD00000056.html,47.539564,-122.642617,address,Dining,Fine Dining,,,
Los Cazadores Mexican Restaurant,3329 Kitsap Way,Bremerton,WA,98312,20% Off Total Bill,UP TO $25.00 VALUE,http://seattle.entertainment.com/discount/Los_Cazadores_Mexican_Restaurant/coupon/05004346050RED01115810EPC00497999PRD00000056.html,47.571451,-122.6599,address,Dining,Fine Dining,,,
Thai Bistro,1018 - 164th St. S.E.,Mill Creek,WA,98012,2-for-1 Dinner,UP TO $13.00 VALUE,http://seattle.entertainment.com/discount/Thai_Bistro/coupon/00307975003RED00863494EPC00499999PRD00000001.html,47.849382,-122.218753,address,Dining,Fine Dining,,,
Zen Garden Restaurant,16300 Mill Creek Blvd,Mill Creek,WA,98012,Special Offer,FREE,http://seattle.entertainment.com/discount/Zen_Garden_Restaurant/coupon/00315730003RED01301815EPC00499999PRD00000001.html,47.850399,-122.221012,address,Dining,Fine Dining,,,
Agave Cocina & Tequilas,1048 NE Park Dr.,Issaquah,WA,98029,2-for-1 Dinner,UP TO $12.00 VALUE,http://seattle.entertainment.com/discount/Agave_Cocina__Tequilas/coupon/00317296003RED01379154EPC00497999PRD00000001.html,47.543579,-122.015599,address,Dining,Fine Dining,,,
Capri Ristorante Italiano,15121 Main St.,Mill Creek,WA,98012,2-for-1 Dinner,UP TO $14.00 VALUE,http://seattle.entertainment.com/discount/Capri_Ristorante_Italiano/coupon/00315695003RED01298485EPC00497999PRD00000001.html,47.861061,-122.220394,address,Dining,Fine Dining,,,
Frida's Gourmet Mexican Cuisine,3226 - 132nd St. S.E.,Mill Creek,WA,98012,20% Off Total Bill,UP TO $25.00 VALUE,http://seattle.entertainment.com/discount/Fridas_Gourmet_Mexican_Cuisine/coupon/00306250003RED00602525EPC00497999PRD00000056.html,47.87786,-122.188573,address,Dining,Fine Dining,,,
Everett Bob's,1611 SE Everett Mall Way,Everett,WA,98208,Special Value,UP TO $12.00 VALUE,http://seattle.entertainment.com/discount/Everett_Bobs/coupon/97002724970RED01390783EPC00497999PRD00000001.html,47.913187,-122.21253,address,Dining,Fine Dining,,,
Bob's Burger & Brew,1615 SE Everett Mall Way,Everett,WA,98208,Special Value,UP TO $12.00 VALUE,http://seattle.entertainment.com/discount/Bobs_Burger__Brew/coupon/00315456003RED01281967EPC00499999PRD00000001.html,47.913212,-122.212531,address,Dining,Fine Dining,,,
Lanna Thai Restaurant,7825 Evergreen Way Ste B,Everett,WA,98208,2-for-1 Lunch or Dinner,UP TO $15.00 VALUE,http://seattle.entertainment.com/discount/Lanna_Thai_Restaurant/coupon/00314398003RED01235668EPC00499999PRD00000001.html,47.927483,-122.222777,address,Dining,Fine Dining,,,
Ivar's Mukilteo Landing,710 Front Street,Mukilteo,WA,98275,Special Value,$10.00 VALUE,http://seattle.entertainment.com/discount/Ivars_Mukilteo_Landing/coupon/00315432003RED01202096EPC00499999PRD00000001.html,47.948947,-122.303956,address,Dining,Fine Dining,,,
Sockeye's Restaurant & Bar,14090 Fryelands Blvd. SE,Monroe,WA,98272,2-for-1 Brunch,UP TO $12.00 VALUE,http://seattle.entertainment.com/discount/Sockeyes_Restaurant__Bar/coupon/00316920003RED01370929EPC00497999PRD00000001.html,47.869774,-122.009602,address,Dining,Fine Dining,,,
Uncorked Wine Bar & Restaurant,7819 Center Blvd,Snoqualmie,WA,98065,2-for-1 Dinner,UP TO $10.00 VALUE,http://seattle.entertainment.com/discount/Uncorked_Wine_Bar__Restaurant/coupon/00316172003RED01323085EPC00499999PRD00000001.html,47.529981,-121.872946,address,Dining,Fine Dining,,,
Thai Bistro,34817 Enchanted Pkwy. S.,Federal Way,WA,98003,2-for-1 Dinner,UP TO $13.00 VALUE,http://seattle.entertainment.com/discount/Thai_Bistro/coupon/00307975003RED00995450EPC00499999PRD00000001.html,47.289018,-122.313638,address,Dining,Fine Dining,,,
La Fondita Mexican Restaurant,2620 N. Proctor,Tacoma,WA,98407,20% Off Total Bill,UP TO $25.00 VALUE,http://seattle.entertainment.com/discount/La_Fondita_Mexican_Restaurant/coupon/05005582050RED01356747EPC00497999PRD00000056.html,47.271311,-122.48908,address,Dining,Fine Dining,,,
Six Olives Lounge,2708 6th Ave,Tacoma,WA,98406,10% Off Discount,10% OFF,http://seattle.entertainment.com/discount/Six_Olives_Lounge/coupon/05005097050RED01198485EPC00497999PRD00000056.html,47.255283,-122.471545,address,Dining,Fine Dining,,,
Johnny's Dock,"1900 E. ""D"" St.",Tacoma,WA,98421,20% Off Total Bill,UP TO $25.00 VALUE,http://seattle.entertainment.com/discount/Johnnys_Dock/coupon/05005845050RED01378126EPC00497999PRD00000056.html,47.245683,-122.430748,address,Dining,Fine Dining,,,
Ports of Call Restaurant & Lounge,1425 E. 27th St.,Tacoma,WA,98421,20% Off Total Bill,UP TO $25.00 VALUE,http://seattle.entertainment.com/discount/Ports_of_Call_Restaurant__Lounge/coupon/05001490050RED00103347EPC00497999PRD00000056.html,47.239547,-122.413045,address,Dining,Fine Dining,,,
Pacific Rim Restaurant & Nightclub,3228 Marine Drive NE,Marysville,WA,98271,10% Off Discount,10% OFF,http://seattle.entertainment.com/discount/Pacific_Rim_Restaurant__Nightclub/coupon/00316933003RED01371103EPC00497999PRD00000056.html,48.053492,-122.188784,address,Dining,Fine Dining,,,
Bob's Burger & Brew,8822 Quil Ceda Parkway,Tulalip,WA,98271,Special Value,UP TO $12.00 VALUE,http://seattle.entertainment.com/discount/Bobs_Burger__Brew/coupon/00315456003RED01281966EPC00499999PRD00000001.html,48.078889,-122.190054,address,Dining,Fine Dining,,,
Marysville/Tulalip Bob's,8822 Quilceda Pkwy,Tulalip,WA,98271,Special Value,UP TO $12.00 VALUE,http://seattle.entertainment.com/discount/MarysvilleTulalip_Bobs/coupon/97002724970RED01390785EPC00497999PRD00000001.html,48.078889,-122.190054,address,Dining,Fine Dining,,,
The Cellar,16710 Smokey Point Blvd.,Arlington,WA,98223,20% Off Total Bill,UP TO $25.00 VALUE,http://seattle.entertainment.com/discount/The_Cellar/coupon/97002378970RED01370697EPC00497999PRD00000056.html,48.147981,-122.183136,address,Dining,Fine Dining,,,
Thai Mekong,10224 - 196th St. Ct. E.,Graham,WA,98338,10% Off Discount,10% OFF,http://seattle.entertainment.com/discount/Thai_Mekong/coupon/05005885050RED01381174EPC00497999PRD00000056.html,47.077462,-122.293561,address,Dining,Fine Dining,,,
Cebu Restaurant,9408 Martin Way E.; Ste. 4,Olympia,WA,98516,10% Off Discount,10% OFF,http://seattle.entertainment.com/discount/Cebu_Restaurant/coupon/05005358050RED01295844EPC00497999PRD00000056.html,47.061704,-122.740442,address,Dining,Fine Dining,,,
Mad Pizza,1263 Thomas St.,Seattle,WA,98109,50% Off Pizza,UP TO $12.00 VALUE,http://seattle.entertainment.com/discount/Mad_Pizza/coupon/00314675003RED01249478EPC00496999PRD00000001.html,47.62061,-122.331315,address,Dining,Casual Dining,,,
Azteca Mexican Restaurants,1823 Eastlake Ave. E.;,Seattle,WA,98102,Special Value,UP TO $10.00 VALUE,http://seattle.entertainment.com/discount/Azteca_Mexican_Restaurants/coupon/87014990870RED01280286EPC00496999PRD00000001.html,47.635118,-122.325511,address,Dining,Casual Dining,,,
Floyd's Place,521 1st Ave. N.,Seattle,WA,98109,2-for-1 Lunch or Dinner,UP TO $8.00 VALUE,http://seattle.entertainment.com/discount/Floyds_Place/coupon/00308743003RED00841070EPC00496999PRD00000001.html,47.623545,-122.35562,address,Dining,Casual Dining,,,
Galerias Gourmet Mexican Restaurant,611 Broadway E.,Seattle,WA,98102,2-for-1 Lunch,UP TO $8.00 VALUE,http://seattle.entertainment.com/discount/Galerias_Gourmet_Mexican_Restaurant/coupon/00315508003RED01128878EPC00496999PRD00000001.html,47.624379,-122.321127,address,Dining,Casual Dining,,,
Paragon Restaurant & Bar,2125 Queen Anne Ave. N.,Seattle,WA,98109,2-for-1 Lunch,UP TO $8.00 VALUE,http://seattle.entertainment.com/discount/Paragon_Restaurant__Bar/coupon/00303571003RED00569568EPC00496999PRD00000001.html,47.637538,-122.357136,address,Dining,Casual Dining,,,
Jup Jup Jup Thai Restaurant,209 Broadway E.,Seattle,WA,98102,2-for-1 Lunch or Dinner,UP TO $13.00 VALUE,http://seattle.entertainment.com/discount/Jup_Jup_Jup_Thai_Restaurant/coupon/00316269003RED01339989EPC00496999PRD00000001.html,47.620101,-122.321034,address,Dining,Casual Dining,,,
Mirch Masala,213 Broadway Avenue E.,Seattle,WA,98102,2-for-1 Lunch or Dinner,UP TO $12.00 VALUE,http://seattle.entertainment.com/discount/Mirch_Masala/coupon/00315150003RED01273984EPC00497999PRD00000001.html,47.620139,-122.321034,address,Dining,Casual Dining,,,
MAMA'S MEXICAN KITCHEN,2234 2nd Ave.,Seattle,WA,98121,2-for-1 Lunch or Dinner,$10.00 VALUE,http://seattle.entertainment.com/discount/MAMAS_MEXICAN_KITCHEN/coupon/00317333003RED01377485EPC00497999PRD00000001.html,47.613652,-122.344734,address,Dining,Casual Dining,,,
Annapurna Cafe,1833 Broadway,Seattle,WA,98122,2-for-1 Lunch or Dinner,UP TO $10.00 VALUE,http://seattle.entertainment.com/discount/Annapurna_Cafe/coupon/00308649003RED00892166EPC00496999PRD00000001.html,47.61799,-122.32105,address,Dining,Casual Dining,,,
Johnny Rockets,600 Pine Street,Seattle,WA,98101,Special Value,$5.00 VALUE,http://seattle.entertainment.com/discount/Johnny_Rockets/coupon/87015243870RED01283349EPC00496999PRD00000001.html,47.612131,-122.335374,address,Dining,Casual Dining,,,
Maharaja Cuisine of India,720 E. Pike St.,Seattle,WA,98122,2-for-1 Entree,UP TO $10.00 VALUE,http://seattle.entertainment.com/discount/Maharaja_Cuisine_of_India/coupon/00313357003RED01161193EPC00496999PRD00000001.html,47.614222,-122.323041,address,Dining,Casual Dining,,,
Mediterranean Express,1417 Broadway,Seattle,WA,98122,2-for-1 Lunch or Dinner,UP TO $9.00 VALUE,http://seattle.entertainment.com/discount/Mediterranean_Express/coupon/00315501003RED01281262EPC00497999PRD00000001.html,47.613236,-122.321001,address,Dining,Casual Dining,,,
Eastlake Bar & Grill,2947 Eastlake Ave. E.,Seattle,WA,98102,2-for-1 Lunch or Dinner,UP TO $15.00 VALUE,http://seattle.entertainment.com/discount/Eastlake_Bar__Grill/coupon/00313889003RED01105068EPC00496999PRD00000001.html,47.648031,-122.324261,address,Dining,Casual Dining,,,
RoRo BBQ & Grill,3620 Stone Way Ave. N.,Seattle,WA,98103,2-for-1 Entree,UP TO $8.00 VALUE,http://seattle.entertainment.com/discount/RoRo_BBQ__Grill/coupon/00312804003RED01104867EPC00496999PRD00000001.html,47.65109,-122.34244,address,Dining,Casual Dining,,,
Wild Tiger Pizza & Salads,1300 5th Ave.,Seattle,WA,98101,2-for-1 Pizza,FREE PIZZA,http://seattle.entertainment.com/discount/Wild_Tiger_Pizza__Salads/coupon/00300377003RED00393976EPC00496999PRD00000001.html,47.608744,-122.333759,address,Dining,Casual Dining,,,
Mad Pizza,1314 Madison St.,Seattle,WA,98104,50% Off Pizza,UP TO $12.00 VALUE,http://seattle.entertainment.com/discount/Mad_Pizza/coupon/00314675003RED01249477EPC00496999PRD00000001.html,47.610633,-122.32248,address,Dining,Casual Dining,,,
Maxwell's,515 Madison,Seattle,WA,98104,20% Off Total Bill,UP TO $25.00 VALUE,http://seattle.entertainment.com/discount/Maxwells/coupon/00306733003RED00727375EPC00497999PRD00000056.html,47.606575,-122.331397,address,Dining,Casual Dining,,,
The Fishermans Restaurant & Bar,1301 Alaskan Way Pier 57,Seattle,WA,98101,2-for-1 Lunch,$15.00 VALUE,http://seattle.entertainment.com/discount/The_Fishermans_Restaurant__Bar/coupon/00315045003RED01273208EPC00497999PRD00000001.html,47.605884,-122.340521,address,Dining,Casual Dining,,,
Romios Pizza & Pasta,3242 Eastlake Ave. E.,Seattle,WA,98102,2-for-1 Lunch or Dinner,UP TO $10.00 VALUE,http://seattle.entertainment.com/discount/Romios_Pizza__Pasta/coupon/00315659003RED01282186EPC00497999PRD00000001.html,47.650662,-122.321776,address,Dining,Casual Dining,,,
Ivar's Seafood Bars,401 NE Northlake Way,Seattle,WA,98105,Special Value,$5.00 VALUE,http://seattle.entertainment.com/discount/Ivars_Seafood_Bars/coupon/00316542003RED01010101EPC00496999PRD00000001.html,47.653773,-122.324462,address,Dining,Casual Dining,,,
Alberona's,3624 Leary Way NW,Seattle,WA,98103,20% Off Total Bill,UP TO $25.00 VALUE,http://seattle.entertainment.com/discount/Alberonas/coupon/00317341003RED01377962EPC00497999PRD00000056.html,47.653617,-122.359437,address,Dining,Casual Dining,,,
Maharaja Cuisine of India,105 1st Ave. S.,Seattle,WA,98104,2-for-1 Entree,UP TO $10.00 VALUE,http://seattle.entertainment.com/discount/Maharaja_Cuisine_of_India/coupon/00313357003RED00275262EPC00496999PRD00000001.html,47.601637,-122.334318,address,Dining,Casual Dining,,,
Hawaiian Breeze Restaurant,1719 N. 45th St.,Seattle,WA,98103,2-for-1 Entree,UP TO $10.00 VALUE,http://seattle.entertainment.com/discount/Hawaiian_Breeze_Restaurant/coupon/00309114003RED00914533EPC00496999PRD00000001.html,47.661359,-122.336413,address,Dining,Casual Dining,,,
Olympia Pizza & Spaghetti House,4501 Interlake Ave N,Seattle,WA,98103,2-for-1 Discount,UP TO $8.00 VALUE,http://seattle.entertainment.com/discount/Olympia_Pizza__Spaghetti_House/coupon/00316730003RED01352100EPC00497999PRD00000001.html,47.661461,-122.340743,address,Dining,Casual Dining,,,
Wallingford Pizza House,2109 N. 45th St.,Seattle,WA,98103,50% Off Total Bill,UP TO $13.00 VALUE,http://seattle.entertainment.com/discount/Wallingford_Pizza_House/coupon/00305120003RED00826100EPC00496999PRD00000001.html,47.661218,-122.333516,address,Dining,Casual Dining,,,
Rusty Pelican Cafe,1924 N 45th St,Seattle,WA,98103,10% Off Discount,10% OFF,http://seattle.entertainment.com/discount/Rusty_Pelican_Cafe/coupon/00316927003RED01371040EPC00497999PRD00000056.html,47.66158,-122.334625,address,Dining,Casual Dining,,,
La Palma,3456 15th Ave. W.,Seattle,WA,98119,2-for-1 Discount,UP TO $9.00 VALUE,http://seattle.entertainment.com/discount/La_Palma/coupon/05000141050RED00311028EPC00496999PRD00000001.html,47.65149,-122.375979,address,Dining,Casual Dining,,,
China First,4237 University Way NE,Seattle,WA,98105,2-for-1 Discount,UP TO $11.00 VALUE,http://seattle.entertainment.com/discount/China_First/coupon/00312810003RED01104871EPC00496999PRD00000001.html,47.658907,-122.313369,address,Dining,Casual Dining,,,
Treehouse Bar & Grill,4332 Leary Way NW,Seattle,WA,98107,10% Off Discount,10% OFF,http://seattle.entertainment.com/discount/Treehouse_Bar__Grill/coupon/00315112003RED01273873EPC00497999PRD00000056.html,47.659962,-122.365526,address,Dining,Casual Dining,,,
Anita's Crepes,4350 Leary Way NW,Seattle,WA,98107,2-for-1 Dinner,$12.00 VALUE,http://seattle.entertainment.com/discount/Anitas_Crepes/coupon/00315116003RED01273880EPC00496999PRD00000001.html,47.660317,-122.3658,address,Dining,Casual Dining,,,
Cheeky Cafe,1700 S. Jackson St.,Seattle,WA,98144,10% Off Discount,10% OFF,http://seattle.entertainment.com/discount/Cheeky_Cafe/coupon/00317053003RED01374621EPC00497999PRD00000056.html,47.599317,-122.310129,address,Dining,Casual Dining,,,
Hot Iron Mongolian Grill,4523 University Way NE,Seattle,WA,91805,Special Value,50% OFF,http://seattle.entertainment.com/discount/Hot_Iron_Mongolian_Grill/coupon/00317256003RED01282097EPC00497999PRD00000001.html,47.661813,-122.3133,address,Dining,Casual Dining,,,
Jewel of India,4735 University Way N.E.,Seattle,WA,98105,20% Off Total Bill,UP TO $25.00 VALUE,http://seattle.entertainment.com/discount/Jewel_of_India/coupon/00315655003RED01283881EPC00497999PRD00000056.html,47.663781,-122.313275,address,Dining,Casual Dining,,,
Mad Pizza,4021 E. Madison,Seattle,WA,98112,50% Off Pizza,UP TO $12.00 VALUE,http://seattle.entertainment.com/discount/Mad_Pizza/coupon/00314675003RED01249476EPC00496999PRD00000001.html,47.633706,-122.280764,address,Dining,Casual Dining,,,
Dante's,5300 Roosevelt Way N.E.,Seattle,WA,98105,2-for-1 Lunch or Dinner,UP TO $12.00 VALUE,http://seattle.entertainment.com/discount/Dantes/coupon/00300014003RED00000472EPC00496999PRD00000001.html,47.667275,-122.317213,address,Dining,Casual Dining,,,
Krittikas Noodles & Thai Cuisine,6411 Latona Ave. NE,Seattle,WA,98115,2-for-1 Dinner,$9.00 VALUE,http://seattle.entertainment.com/discount/Krittikas_Noodles__Thai_Cuisine/coupon/00317531003RED01380927EPC00497999PRD00000001.html,47.675278,-122.325605,address,Dining,Casual Dining,,,
Zayda Buddy's Pizza,5405 Leary Avenue NW,Seattle,WA,98107,Special Value,$10.00 VALUE,http://seattle.entertainment.com/discount/Zayda_Buddys_Pizza/coupon/00315348003RED01279763EPC00497999PRD00000001.html,47.667003,-122.382826,address,Dining,Casual Dining,,,
Krittikas Noodles & Thurst Lounge,814 NE 65th,Seattle,WA,98115,2-for-1 Lunch or Dinner,$8.00 VALUE,http://seattle.entertainment.com/discount/Krittikas_Noodles__Thurst_Lounge/coupon/00317526003RED01380924EPC00497999PRD00000001.html,47.675921,-122.319252,address,Dining,Casual Dining,,,
Thrive,1026 NE 65th St.,Seattle,WA,98115,10% Off Discount,10% OFF,http://seattle.entertainment.com/discount/Thrive/coupon/00314710003RED01251351EPC00497999PRD00000056.html,47.675958,-122.3171,address,Dining,Casual Dining,,,
Bengal Tiger,6510 Roosevelt Way NE,Seattle,WA,98115,2-for-1 Lunch or Dinner,UP TO $12.00 VALUE,http://seattle.entertainment.com/discount/Bengal_Tiger/coupon/00315004003RED01272995EPC00496999PRD00000001.html,47.675968,-122.317228,address,Dining,Casual Dining,,,
Blue Dog Kitchen,5905 15th Ave NW,Seattle,WA,98107,2-for-1 Breakfast or Lunch,UP TO $10.00 VALUE,http://seattle.entertainment.com/discount/Blue_Dog_Kitchen/coupon/00315172003RED01274783EPC00497999PRD00000001.html,47.671764,-122.376361,address,Dining,Casual Dining,,,
Ivar's Seafood Bars,6000 15th Ave N W (Ballard),Seattle,WA,98107,Special Value,$5.00 VALUE,http://seattle.entertainment.com/discount/Ivars_Seafood_Bars/coupon/00316542003RED01340182EPC00496999PRD00000001.html,47.67248,-122.376165,address,Dining,Casual Dining,,,
Snoose Junction Pizzeria,2305 NW Market St,Seattle,WA,98107,20% Off Total Bill,UP TO $25.00 VALUE,http://seattle.entertainment.com/discount/Snoose_Junction_Pizzeria/coupon/00315915003RED01299588EPC00497999PRD00000056.html,47.668589,-122.386431,address,Dining,Casual Dining,,,
Azteca Mexican Restaurants,2319 NW Market St,Seattle,WA,98107,Special Value,UP TO $10.00 VALUE,http://seattle.entertainment.com/discount/Azteca_Mexican_Restaurants/coupon/87014990870RED01280283EPC00496999PRD00000001.html,47.668558,-122.386584,address,Dining,Casual Dining,,,
Greenlake Bar & Grill,7200 E. Greenlake Dr. N.,Seattle,WA,98115,2-for-1 Lunch or Dinner,UP TO $15.00 VALUE,http://seattle.entertainment.com/discount/Greenlake_Bar__Grill/coupon/00313887003RED01105065EPC00496999PRD00000001.html,47.680322,-122.325798,address,Dining,Casual Dining,,,
Harissa Mediterranean Cuisine,2255 65th St NE,Seattle,WA,98115,10% Off Discount,10% OFF,http://seattle.entertainment.com/discount/Harissa_Mediterranean_Cuisine/coupon/00317479003RED01379729EPC00497999PRD00000056.html,47.675646,-122.30324,address,Dining,Casual Dining,,,
Beth's Cafe,7311 Aurora Ave. N.,Seattle,WA,98103,50% Off Total Bill,UP TO $7.00 VALUE,http://seattle.entertainment.com/discount/Beths_Cafe/coupon/00305149003RED00822227EPC00496999PRD00000001.html,47.682004,-122.344685,address,Dining,Casual Dining,,,
DaVinci's Pizza e Pasta,7617 Aurora Avenue North,Seattle,WA,98103,Special Value,UP TO $8.00 VALUE,http://seattle.entertainment.com/discount/DaVincis_Pizza_e_Pasta/coupon/00315335003RED01277514EPC00497999PRD00000001.html,47.684227,-122.344704,address,Dining,Casual Dining,,,
Wing Dome,7818 Greenwood Ave. N.,Seattle,WA,98103,2-for-1 Entree,UP TO $10.00 VALUE,http://seattle.entertainment.com/discount/Wing_Dome/coupon/00317785003RED01277122EPC00497999PRD00000001.html,47.685704,-122.355164,address,Dining,Casual Dining,,,
El Quetzal,3209 Beacon Ave S,Seattle,WA,98144,10% Off Discount,10% OFF,http://seattle.entertainment.com/discount/El_Quetzal/coupon/00317603003RED01383680EPC00497999PRD00000056.html,47.574873,-122.309357,address,Dining,Casual Dining,,,
Kabab House,8202 Greenwood Ave N,Seattle,WA,98103,10% Off Discount,10% OFF,http://seattle.entertainment.com/discount/Kabab_House/coupon/00314895003RED01266062EPC00497999PRD00000056.html,47.688508,-122.355249,address,Dining,Casual Dining,,,
LC's Kitchen,8007 Lake City Way N.E.,Seattle,WA,98115,50% Off Total Bill,UP TO $9.00 VALUE,http://seattle.entertainment.com/discount/LCs_Kitchen/coupon/00305091003RED00825300EPC00496999PRD00000001.html,47.687047,-122.313149,address,Dining,Casual Dining,,,
King Falafel Grill,8317 Greenwood Ave. N.,Seattle,WA,98103,2-for-1 Lunch,UP TO $8.00 VALUE,http://seattle.entertainment.com/discount/King_Falafel_Grill/coupon/00317162003RED01375171EPC00497999PRD00000001.html,47.689302,-122.355454,address,Dining,Casual Dining,,,
La Botana,8552 1/2 Greenwood Ave. N.,Seattle,WA,98103,2-for-1 Dinner,UP TO $11.00 VALUE,http://seattle.entertainment.com/discount/La_Botana/coupon/00300535003RED00537608EPC00496999PRD00000001.html,47.691634,-122.355102,address,Dining,Casual Dining,,,
Thai Siam Restaurant,8305 - 15th Ave. N.W.,Seattle,WA,98117,2-for-1 Lunch or Dinner,UP TO $7.00 VALUE,http://seattle.entertainment.com/discount/Thai_Siam_Restaurant/coupon/00300096003RED00002118EPC00496999PRD00000001.html,47.688868,-122.376882,address,Dining,Casual Dining,,,
Willie's Taste of Soul BBQ,3427 Rainier Ave. S.,Seattle,WA,98144,2-for-1 Lunch,UP TO $7.00 VALUE,http://seattle.entertainment.com/discount/Willies_Taste_of_Soul_BBQ/coupon/00317501003RED01380619EPC00497999PRD00000001.html,47.572533,-122.293991,address,Dining,Casual Dining,,,
Seven Seas,8914 Lake City Way N.E.,Seattle,WA,98115,2-for-1 Discount,UP TO $9.00 VALUE,http://seattle.entertainment.com/discount/Seven_Seas/coupon/00300330003RED00002081EPC00496999PRD00000001.html,47.693202,-122.305286,address,Dining,Casual Dining,,,
Bamboo Bar & Grill,2806 Alki Ave. S.W.,Seattle,WA,98116,2-for-1 Lunch or Dinner,UP TO $13.00 VALUE,http://seattle.entertainment.com/discount/Bamboo_Bar__Grill/coupon/00314916003RED00791868EPC00496999PRD00000001.html,47.578534,-122.412132,address,Dining,Casual Dining,,,
Luisa's Mexican Grill,9747 4th Ave. NW.,Seattle,WA,98117,2-for-1 Entree,$12.00 VALUE,http://seattle.entertainment.com/discount/Luisas_Mexican_Grill/coupon/00317622003RED01383794EPC00497999PRD00000001.html,47.700631,-122.362316,address,Dining,Casual Dining,,,
Wing Dome,4523 California Ave. SW,Seattle,WA,98116,2-for-1 Entree,UP TO $10.00 VALUE,http://seattle.entertainment.com/discount/Wing_Dome/coupon/00317785003RED01389436EPC00497999PRD00000001.html,47.562581,-122.386924,address,Dining,Casual Dining,,,
Maharaja Cuisine of India,4542 California Ave. S.W.,Seattle,WA,98116,2-for-1 Lunch or Dinner,UP TO $10.00 VALUE,http://seattle.entertainment.com/discount/Maharaja_Cuisine_of_India/coupon/00305080003RED00824040EPC00496999PRD00000001.html,47.562435,-122.386654,address,Dining,Casual Dining,,,
Rocksport Bar & Grill,4209 SW Alaska St.,Seattle,WA,98116,2-for-1 Entree,UP TO $10.00 VALUE,http://seattle.entertainment.com/discount/Rocksport_Bar__Grill/coupon/00316367003RED01338874EPC00497999PRD00000001.html,47.560963,-122.385612,address,Dining,Casual Dining,,,
